employee_id,department,job_level,tenure_months,training_hours,manager_support,work_life_balance,engagement_score,performance_rating
EMP_0369,Marketing,Lead,26,65,4.0,3.7,4.7,5.0
EMP_0370,Marketing,Senior,35,39,4.2,3.0,8.3,4.3
EMP_0371,Operations,Individual Contributor,32,33,2.4,2.9,2.0,3.0
EMP_0372,Engineering,Senior,24,55,3.1,2.7,6.7,3.9
EMP_0373,HR,Individual Contributor,47,54,3.8,3.6,8.4,4.4
EMP_0374,Engineering,Senior,14,49,4.1,2.1,6.8,5.0
EMP_0375,Engineering,Lead,48,57,2.3,3.8,6.1,4.2
EMP_0376,Sales,Individual Contributor,8,60,3.8,3.8,8.5,4.5
EMP_0377,Marketing,Senior,28,43,3.1,3.3,6.8,4.5
EMP_0378,IT,Individual Contributor,39,46,3.7,3.6,7.1,4.7
EMP_0379,Legal,Individual Contributor,26,35,2.5,2.8,4.7,4.0
EMP_0380,Engineering,Individual Contributor,47,48,4.0,3.4,7.9,4.1
EMP_0381,Finance,Senior,25,43,3.4,1.8,3.7,3.7
EMP_0382,Engineering,Individual Contributor,50,39,3.4,2.8,6.7,4.1
EMP_0383,Research,Senior,23,63,1.5,1.8,2.4,3.1
EMP_0384,Sales,Senior,11,47,4.1,3.5,7.2,4.3
EMP_0385,Engineering,Individual Contributor,45,41,2.4,3.6,4.3,3.7
EMP_0386,Finance,Individual Contributor,30,53,3.5,3.1,9.1,4.2
EMP_0387,HR,Individual Contributor,24,38,3.3,3.6,7.9,4.7
EMP_0388,Research,Lead,41,57,4.2,4.6,9.4,4.3
EMP_0389,Engineering,Individual Contributor,32,25,3.0,2.3,5.8,4.0
EMP_0390,Marketing,Individual Contributor,11,44,3.4,3.2,4.7,3.7
EMP_0391,Engineering,Individual Contributor,36,27,2.4,3.1,7.2,4.2
EMP_0392,Sales,Senior,30,38,3.7,1.8,5.8,4.6
EMP_0393,Research,Individual Contributor,33,65,3.9,2.7,8.4,4.3
EMP_0394,Engineering,Senior,32,40,1.7,3.3,4.0,3.8
EMP_0395,Sales,Individual Contributor,24,14,2.6,3.5,4.9,3.7
EMP_0396,Legal,Lead,47,59,3.9,2.6,6.8,4.7
EMP_0397,Engineering,Senior,25,62,3.4,3.7,8.1,4.9
EMP_0398,Engineering,Individual Contributor,44,42,3.1,3.5,6.1,4.3
EMP_0399,Sales,Individual Contributor,28,40,3.2,2.7,5.3,3.3
EMP_0400,Sales,Senior,39,38,2.7,2.0,4.8,4.0
EMP_0401,Marketing,Individual Contributor,20,25,3.3,3.0,6.4,4.0
EMP_0402,Sales,Individual Contributor,18,30,4.9,3.3,8.5,4.0
EMP_0403,Sales,Individual Contributor,22,17,3.5,4.6,7.0,3.3
EMP_0404,HR,Senior,12,51,2.7,2.1,5.3,4.1
EMP_0405,Legal,Senior,31,58,2.5,3.9,5.0,4.9
EMP_0406,Research,Individual Contributor,33,62,4.8,3.1,9.7,4.8
EMP_0407,IT,Lead,28,54,3.6,2.4,5.9,4.7
EMP_0408,Marketing,Individual Contributor,33,49,3.4,3.0,5.2,3.7
EMP_0409,Sales,Lead,11,51,3.0,4.4,6.8,4.4
EMP_0410,Customer Support,Individual Contributor,23,22,3.4,3.6,6.0,3.5
EMP_0411,Operations,Individual Contributor,56,46,3.7,3.5,7.1,4.0
EMP_0412,Operations,Individual Contributor,23,16,3.4,3.5,5.5,4.3
EMP_0413,Research,Individual Contributor,46,58,3.5,4.2,6.2,4.9
EMP_0414,Sales,Individual Contributor,10,54,3.0,3.9,8.1,3.8
EMP_0415,Finance,Senior,31,71,3.4,3.5,6.6,4.6
EMP_0416,Engineering,Individual Contributor,21,39,4.0,3.2,7.4,4.4
EMP_0417,Engineering,Lead,38,69,4.8,2.9,9.0,4.9
EMP_0418,Research,Individual Contributor,32,71,2.8,2.6,6.7,4.5
EMP_0419,Sales,Senior,37,57,2.3,3.9,5.2,4.2
EMP_0420,Operations,Individual Contributor,30,49,1.8,3.4,5.0,3.7
EMP_0421,Sales,Senior,31,29,3.1,3.1,6.7,4.0
EMP_0422,Customer Support,Senior,14,63,1.6,4.9,5.5,4.3
EMP_0423,Customer Support,Individual Contributor,14,9,4.0,4.1,7.9,3.5
EMP_0424,IT,Manager,47,69,3.8,3.6,8.1,4.9
EMP_0425,Legal,Individual Contributor,18,39,2.4,2.8,4.3,3.2
EMP_0426,Legal,Individual Contributor,30,20,4.1,4.1,5.9,4.9
EMP_0427,Operations,Individual Contributor,26,25,2.4,3.4,6.1,3.8
EMP_0428,Marketing,Individual Contributor,7,30,3.3,3.0,5.0,3.4
EMP_0429,IT,Senior,37,71,3.3,4.0,6.1,4.7
EMP_0430,Sales,Senior,16,52,4.8,3.3,7.4,4.7
EMP_0431,IT,Manager,25,73,3.5,3.0,6.4,4.8
EMP_0432,Marketing,Individual Contributor,9,53,2.9,3.5,6.9,4.4
EMP_0433,IT,Senior,28,56,2.6,3.6,4.8,4.3
EMP_0434,Engineering,Individual Contributor,21,36,3.7,2.3,7.1,4.0
EMP_0435,Finance,Lead,1,61,2.2,2.3,4.9,3.6
EMP_0436,Marketing,Individual Contributor,37,6,2.9,3.8,5.4,3.2
EMP_0437,HR,Senior,30,42,4.2,3.4,8.2,5.0
EMP_0438,Research,Individual Contributor,28,67,3.2,4.6,5.9,4.8
EMP_0439,Sales,Individual Contributor,22,36,3.7,3.8,3.8,3.3
EMP_0440,Engineering,Lead,42,61,4.7,3.6,9.8,4.9
EMP_0441,Legal,Senior,31,27,4.1,3.3,5.1,4.4
EMP_0442,Marketing,Manager,60,52,3.3,3.0,4.9,4.3
EMP_0443,Marketing,Senior,24,26,4.0,3.2,8.0,4.8
EMP_0444,Engineering,Individual Contributor,18,54,3.4,3.9,6.2,4.5
EMP_0445,Finance,Senior,36,41,2.6,3.3,6.0,4.1
EMP_0446,Legal,Individual Contributor,39,31,3.9,2.4,7.6,4.3
EMP_0447,IT,Manager,34,43,2.5,3.4,4.5,4.7
EMP_0448,IT,Senior,4,60,3.1,1.7,3.5,3.9
EMP_0449,Marketing,Individual Contributor,25,35,3.5,3.6,3.8,3.7
EMP_0450,Operations,Manager,62,47,3.8,3.1,7.2,4.8
EMP_0451,Engineering,Senior,31,74,2.6,1.6,5.3,4.6
EMP_0452,Research,Individual Contributor,16,49,1.8,3.4,5.8,4.1
EMP_0453,Engineering,Senior,26,48,1.2,3.0,4.3,4.6
EMP_0454,IT,Individual Contributor,36,24,4.4,3.9,8.7,4.6
EMP_0455,HR,Individual Contributor,28,35,2.3,3.3,4.1,3.7
EMP_0456,HR,Individual Contributor,40,41,2.2,4.8,7.9,4.7
EMP_0457,IT,Senior,55,56,4.7,2.1,6.4,4.5
EMP_0458,IT,Lead,21,51,3.7,3.6,7.0,4.5
EMP_0459,IT,Individual Contributor,34,52,3.2,3.4,5.3,4.1
EMP_0460,Operations,Individual Contributor,42,25,3.4,4.2,7.6,3.5
EMP_0461,Engineering,Lead,23,32,3.7,3.3,5.7,4.9
EMP_0462,Customer Support,Individual Contributor,21,26,3.5,3.7,4.5,3.2
EMP_0463,Operations,Individual Contributor,36,30,3.6,3.3,4.4,3.2
EMP_0464,Research,Senior,31,49,2.2,4.4,8.6,4.9
EMP_0465,Customer Support,Individual Contributor,33,21,4.7,2.8,8.9,5.0
EMP_0466,Engineering,Individual Contributor,34,69,3.6,2.6,6.2,4.5
EMP_0467,Customer Support,Individual Contributor,6,43,4.8,2.8,8.1,4.7
EMP_0468,HR,Individual Contributor,51,62,3.5,4.7,8.2,4.5
EMP_0469,Sales,Senior,24,49,2.9,3.6,6.4,3.9
EMP_0470,Engineering,Senior,33,61,3.5,1.5,2.6,3.8
EMP_0471,Finance,Individual Contributor,47,31,3.7,2.5,5.4,4.5
EMP_0472,HR,Lead,47,38,3.3,2.5,5.4,4.7
EMP_0473,Operations,Manager,26,40,3.3,4.3,9.6,4.1
EMP_0474,Sales,Individual Contributor,30,31,3.3,3.9,8.2,4.8
EMP_0475,Operations,Individual Contributor,28,27,4.1,2.9,6.9,3.8
EMP_0476,Engineering,Senior,35,44,2.8,4.3,5.3,4.4
EMP_0477,Research,Individual Contributor,21,35,2.1,3.1,6.3,3.9
EMP_0478,Marketing,Individual Contributor,44,40,3.3,3.5,6.3,4.5
EMP_0479,Marketing,Individual Contributor,18,38,4.4,4.5,9.4,4.6
EMP_0480,Marketing,Individual Contributor,34,37,3.5,2.8,6.2,3.7
EMP_0481,Sales,Individual Contributor,17,52,2.8,2.1,2.8,3.9
EMP_0482,Sales,Individual Contributor,22,37,4.1,4.1,7.1,4.5
EMP_0483,HR,Individual Contributor,40,46,2.7,4.5,6.5,4.2
EMP_0484,Customer Support,Individual Contributor,18,13,2.6,3.9,1.0,2.6
EMP_0485,Research,Senior,33,40,4.8,3.3,7.7,4.7
EMP_0486,Engineering,Senior,22,22,3.9,4.6,7.4,4.7
EMP_0487,Operations,Individual Contributor,33,44,3.3,3.0,5.3,4.0
EMP_0488,Marketing,Individual Contributor,36,27,3.2,4.3,7.8,4.9
EMP_0489,Marketing,Individual Contributor,33,34,3.6,3.7,5.1,4.0
EMP_0490,Operations,Individual Contributor,32,20,4.1,3.5,9.1,3.7
EMP_0491,Engineering,Individual Contributor,20,52,3.1,3.5,7.4,3.9
EMP_0492,Engineering,Individual Contributor,28,45,3.2,4.4,8.4,4.7
EMP_0493,Sales,Senior,32,41,4.5,3.7,8.5,4.9
EMP_0494,Sales,Individual Contributor,15,50,2.8,3.1,4.8,4.5
EMP_0495,Operations,Senior,41,46,3.9,3.5,8.9,4.7
EMP_0496,Engineering,Senior,27,41,4.1,3.8,7.6,4.0
EMP_0497,Operations,Individual Contributor,38,6,3.9,4.6,7.6,3.8
EMP_0498,Operations,Individual Contributor,32,42,3.6,4.6,5.5,4.0
EMP_0499,Sales,Senior,32,56,2.8,3.7,6.0,4.2
EMP_0500,IT,Individual Contributor,11,69,2.7,2.8,4.3,4.4
EMP_0501,Finance,Senior,38,57,2.9,2.9,5.5,4.7
EMP_0502,Engineering,Individual Contributor,43,17,3.8,2.3,6.5,3.9
EMP_0503,Customer Support,Individual Contributor,15,30,3.7,3.1,6.8,3.7
EMP_0504,Engineering,Individual Contributor,11,63,3.0,3.0,6.6,4.0
EMP_0505,IT,Individual Contributor,7,53,4.6,3.4,8.2,4.7
EMP_0506,IT,Individual Contributor,14,50,4.0,2.5,5.6,4.0
EMP_0507,Engineering,Individual Contributor,26,69,2.3,3.1,4.1,4.6
EMP_0508,IT,Individual Contributor,10,54,4.0,3.5,6.9,4.3
EMP_0509,Marketing,Individual Contributor,22,35,2.8,3.4,4.8,3.5
EMP_0510,Operations,Lead,38,66,3.7,2.1,3.9,4.8
EMP_0511,IT,Senior,20,44,3.7,3.6,7.3,4.5
EMP_0512,Legal,Lead,17,72,2.9,3.0,6.0,4.8
EMP_0513,Sales,Individual Contributor,17,32,3.7,4.1,9.1,3.9
EMP_0514,Customer Support,Senior,12,62,4.0,3.9,6.0,4.3
EMP_0515,Engineering,Individual Contributor,34,50,3.3,1.9,5.7,3.8
EMP_0516,Sales,Senior,23,68,3.3,3.8,5.4,4.5
EMP_0517,Sales,Individual Contributor,46,19,1.6,3.3,2.5,3.3
EMP_0518,Marketing,Individual Contributor,41,36,3.0,3.3,6.5,3.1
EMP_0519,Marketing,Individual Contributor,28,41,3.7,2.9,6.9,3.7
EMP_0520,Engineering,Lead,25,69,4.0,1.6,5.3,4.3
EMP_0521,Finance,Individual Contributor,22,36,2.3,2.9,5.3,3.8
EMP_0522,Engineering,Individual Contributor,33,28,4.6,4.1,9.4,4.9
EMP_0523,Marketing,Individual Contributor,43,39,2.8,3.6,6.5,4.4
EMP_0524,IT,Lead,32,41,3.2,4.3,7.0,4.8
EMP_0525,IT,Individual Contributor,17,48,4.4,3.7,8.6,4.7
EMP_0526,Customer Support,Senior,27,29,3.9,3.3,6.2,4.2
EMP_0527,Sales,Senior,43,24,4.2,3.0,6.8,3.6
EMP_0528,Marketing,Manager,33,52,2.2,3.1,6.4,3.9
EMP_0529,Sales,Individual Contributor,31,32,3.8,2.9,5.2,3.4
EMP_0530,Operations,Senior,12,34,3.8,4.2,8.4,4.6
EMP_0531,Engineering,Individual Contributor,13,43,3.1,2.9,6.1,4.1
EMP_0532,Finance,Individual Contributor,25,35,4.2,3.6,6.8,4.8
EMP_0533,IT,Lead,52,54,3.2,3.1,7.7,5.0
EMP_0534,Sales,Individual Contributor,8,41,3.6,3.4,5.5,4.2
EMP_0535,Engineering,Individual Contributor,33,56,4.3,3.6,7.8,4.7
EMP_0536,Customer Support,Individual Contributor,10,45,2.8,3.7,4.5,2.9
EMP_0537,IT,Individual Contributor,13,18,3.9,3.8,7.2,3.9
EMP_0538,IT,Individual Contributor,9,32,2.7,4.2,5.3,3.8
EMP_0539,Engineering,Individual Contributor,13,40,3.5,3.6,6.2,3.5
EMP_0540,Sales,Senior,22,39,2.9,4.5,6.9,4.4
EMP_0541,Operations,Senior,26,37,3.5,3.7,7.3,4.0
EMP_0542,Finance,Individual Contributor,30,37,4.3,3.2,7.3,4.0
EMP_0543,Engineering,Lead,39,42,3.1,2.6,6.4,4.3
EMP_0544,HR,Individual Contributor,28,57,2.8,3.5,5.4,3.4
EMP_0545,Marketing,Lead,42,32,3.4,3.5,6.8,4.7
EMP_0546,Finance,Manager,37,26,3.9,3.1,7.8,4.9
EMP_0547,HR,Individual Contributor,44,41,3.1,4.3,6.5,4.1
EMP_0548,Marketing,Individual Contributor,37,52,3.4,2.1,4.9,4.3
EMP_0549,Finance,Individual Contributor,45,30,2.3,3.8,5.0,3.9
EMP_0550,Engineering,Individual Contributor,50,26,3.8,2.4,6.1,4.5
EMP_0551,Research,Individual Contributor,28,78,3.6,3.2,5.9,4.5
EMP_0552,Customer Support,Individual Contributor,17,17,3.2,3.3,6.3,3.7
EMP_0553,Research,Individual Contributor,36,23,2.9,4.0,6.6,3.4
EMP_0554,Engineering,Lead,46,65,3.6,2.1,6.9,4.8
EMP_0555,Operations,Senior,38,48,4.1,3.4,5.8,4.5
EMP_0556,Marketing,Individual Contributor,28,45,2.7,2.8,6.5,4.3
EMP_0557,Marketing,Individual Contributor,41,46,3.7,3.7,8.3,4.6
EMP_0558,IT,Individual Contributor,28,35,3.4,3.8,5.9,3.9
EMP_0559,Engineering,Senior,25,44,2.9,3.3,7.7,4.6
EMP_0560,Legal,Individual Contributor,24,18,3.9,2.8,7.5,4.6
EMP_0561,Engineering,Individual Contributor,38,37,3.9,3.0,8.9,4.7
EMP_0562,Customer Support,Individual Contributor,15,27,2.8,3.7,4.5,3.4
EMP_0563,Marketing,Individual Contributor,18,47,4.1,3.9,8.3,4.2
EMP_0564,Engineering,Lead,19,66,3.2,3.0,4.0,4.2
EMP_0565,Finance,Lead,16,69,2.9,2.8,3.1,4.4
EMP_0566,Legal,Individual Contributor,29,50,4.4,2.7,8.5,5.0
EMP_0567,Engineering,Individual Contributor,39,57,2.9,3.2,4.2,3.5
EMP_0568,Operations,Individual Contributor,62,26,4.0,4.0,8.5,5.0
EMP_0569,Legal,Individual Contributor,26,14,3.3,2.2,2.8,3.4
EMP_0570,Operations,Senior,38,41,3.1,3.7,5.3,3.2
EMP_0571,Engineering,Individual Contributor,36,48,4.0,2.2,7.7,4.6
EMP_0572,Legal,Senior,39,46,4.3,3.2,7.4,5.0
EMP_0573,Operations,Individual Contributor,34,30,3.9,3.2,5.8,4.0
EMP_0574,Sales,Individual Contributor,39,52,3.2,3.1,4.9,4.9
EMP_0575,Legal,Individual Contributor,59,39,4.1,3.4,7.4,4.1
EMP_0576,Research,Individual Contributor,28,57,3.8,3.3,9.0,4.5
EMP_0577,Sales,Lead,30,52,3.9,3.4,6.2,4.2
EMP_0578,Sales,Individual Contributor,26,38,2.8,3.8,5.8,4.0
EMP_0579,HR,Senior,46,38,1.8,4.3,5.4,4.5
EMP_0580,Engineering,Individual Contributor,39,55,4.7,3.2,8.1,4.6
EMP_0581,Engineering,Senior,19,59,3.0,4.1,7.1,4.7
EMP_0582,Engineering,Senior,26,33,2.0,3.3,3.4,3.8
EMP_0583,Sales,Manager,51,63,3.8,2.5,7.4,4.9
EMP_0584,Customer Support,Individual Contributor,11,47,3.0,4.0,9.2,3.4
EMP_0585,Marketing,Individual Contributor,40,41,4.8,3.3,9.0,4.2
EMP_0586,Engineering,Senior,26,34,4.8,4.0,9.5,5.0
EMP_0587,Sales,Individual Contributor,8,41,2.3,2.8,3.6,3.2
EMP_0588,Customer Support,Individual Contributor,14,19,2.7,2.7,6.8,3.7
EMP_0589,Finance,Individual Contributor,52,38,3.0,3.6,5.4,3.9
EMP_0590,Finance,Individual Contributor,21,31,3.0,2.7,5.8,3.3
EMP_0591,Marketing,Individual Contributor,16,53,2.6,2.8,6.2,3.5
EMP_0592,Engineering,Senior,14,57,3.1,3.2,7.3,4.2
EMP_0593,Marketing,Senior,30,46,2.6,3.6,4.8,4.1
EMP_0594,Sales,Lead,13,50,3.1,4.0,4.5,4.2
EMP_0595,Customer Support,Senior,22,50,3.6,3.7,7.3,4.7
EMP_0596,Operations,Individual Contributor,20,38,4.2,4.8,9.4,4.4
EMP_0597,HR,Individual Contributor,21,46,4.0,3.7,7.2,4.8
EMP_0598,Sales,Individual Contributor,18,52,3.3,2.8,5.6,4.2
EMP_0599,Engineering,Individual Contributor,14,39,4.6,2.7,7.8,4.5
EMP_0600,Sales,Individual Contributor,22,44,2.9,3.5,5.4,4.0
EMP_0601,Finance,Senior,20,54,2.8,2.3,3.8,3.6
EMP_0602,HR,Individual Contributor,43,35,4.5,4.8,8.7,4.5
EMP_0603,Engineering,Individual Contributor,24,54,3.2,2.2,5.8,4.5
EMP_0604,Marketing,Lead,42,38,3.8,2.9,5.4,4.8
EMP_0605,IT,Individual Contributor,16,45,1.1,4.2,5.2,3.9
EMP_0606,Marketing,Individual Contributor,33,25,3.4,3.1,4.5,3.7
EMP_0607,Marketing,Individual Contributor,42,17,3.0,2.8,4.5,4.1
EMP_0608,Finance,Lead,37,50,4.0,2.3,6.1,4.6
EMP_0609,IT,Individual Contributor,27,79,4.0,2.9,7.7,4.4
EMP_0610,IT,Individual Contributor,5,47,3.1,3.4,6.6,4.7
EMP_0611,IT,Manager,39,61,2.2,1.8,3.8,4.1
EMP_0612,Customer Support,Individual Contributor,32,18,1.9,3.3,3.2,2.2
EMP_0613,Research,Senior,40,45,3.7,3.4,6.0,4.6
EMP_0614,Sales,Senior,35,39,4.0,2.6,7.3,4.2
EMP_0615,Engineering,Manager,48,61,4.5,2.9,5.9,4.1
EMP_0616,Customer Support,Individual Contributor,31,30,4.0,2.9,5.7,3.0
EMP_0617,Marketing,Individual Contributor,46,43,4.5,3.0,7.6,4.7
EMP_0618,Finance,Individual Contributor,24,52,4.6,3.5,8.5,4.5
EMP_0619,Sales,Lead,23,72,1.7,3.5,5.0,4.3
EMP_0620,Sales,Individual Contributor,50,29,3.1,2.4,5.0,3.4
EMP_0621,Sales,Senior,20,59,4.6,2.5,6.6,4.9
EMP_0622,Legal,Individual Contributor,16,24,2.7,3.2,4.1,4.5
EMP_0623,IT,Senior,25,55,2.9,3.0,5.9,4.7
EMP_0624,Engineering,Lead,44,58,4.4,3.7,8.9,4.5
EMP_0625,IT,Individual Contributor,2,48,3.8,3.2,6.6,4.7
EMP_0626,Finance,Individual Contributor,45,56,3.1,3.1,5.0,3.8
EMP_0627,Operations,Individual Contributor,15,32,3.3,4.0,5.2,3.9
EMP_0628,Engineering,Individual Contributor,29,38,3.5,3.0,6.9,4.2
EMP_0629,Customer Support,Senior,12,28,3.6,4.3,6.4,4.3
EMP_0630,Engineering,Senior,35,69,4.2,3.2,8.0,5.0
EMP_0631,IT,Individual Contributor,21,47,1.7,4.0,5.8,3.5
EMP_0632,IT,Lead,34,58,2.5,4.5,5.2,4.1
EMP_0633,Sales,Individual Contributor,25,42,2.0,3.7,5.0,3.1
EMP_0634,Sales,Individual Contributor,12,42,3.1,4.4,7.8,4.9
EMP_0635,Sales,Individual Contributor,15,62,3.3,2.8,3.7,3.0
EMP_0636,Engineering,Individual Contributor,34,43,2.9,3.6,5.6,4.2
EMP_0637,Marketing,Individual Contributor,21,54,4.2,3.1,6.6,4.2
EMP_0638,Finance,Individual Contributor,40,34,2.8,2.0,4.4,3.7
EMP_0639,Finance,Individual Contributor,42,30,3.2,3.6,7.3,4.2
EMP_0640,Finance,Lead,36,45,4.5,2.2,8.4,4.9
EMP_0641,Operations,Individual Contributor,27,10,3.4,3.2,5.0,3.6
EMP_0642,Engineering,Senior,53,54,3.9,2.1,6.1,4.2
EMP_0643,Operations,Senior,32,58,3.8,2.1,5.3,4.2
EMP_0644,Customer Support,Individual Contributor,18,46,4.1,3.6,6.5,3.7
EMP_0645,Engineering,Individual Contributor,13,45,3.3,3.7,7.4,3.8
EMP_0646,Finance,Individual Contributor,26,29,2.7,3.7,3.6,3.5
EMP_0647,HR,Individual Contributor,20,60,3.6,3.0,6.2,4.6
EMP_0648,IT,Individual Contributor,44,38,4.4,4.4,9.5,4.9
EMP_0649,Sales,Individual Contributor,26,32,4.0,3.4,7.6,4.2
EMP_0650,Engineering,Senior,38,63,2.6,3.8,6.3,4.8
EMP_0651,Finance,Lead,35,48,4.5,2.5,8.1,4.8
EMP_0652,Customer Support,Individual Contributor,21,29,3.6,3.1,3.8,3.1
EMP_0653,Finance,Individual Contributor,3,72,4.7,2.5,8.1,4.5
EMP_0654,Engineering,Lead,41,66,4.6,2.9,8.7,4.7
EMP_0655,Customer Support,Senior,51,14,3.7,3.7,7.1,3.8
EMP_0656,Operations,Individual Contributor,44,21,3.7,2.9,5.7,3.8
EMP_0657,Sales,Individual Contributor,20,28,2.7,3.2,6.1,4.2
EMP_0658,Operations,Senior,13,41,2.5,1.9,4.5,3.7
EMP_0659,Marketing,Lead,21,46,1.9,4.1,7.4,4.1
EMP_0660,IT,Individual Contributor,16,65,4.5,3.0,5.3,3.8
EMP_0661,Sales,Manager,39,46,2.0,3.5,2.0,3.9
EMP_0662,Engineering,Manager,36,38,3.6,3.2,9.1,4.8
EMP_0663,Sales,Individual Contributor,15,46,3.0,4.3,6.2,4.0
EMP_0664,Engineering,Senior,11,59,4.2,3.7,7.0,4.4
EMP_0665,Sales,Individual Contributor,33,52,2.4,3.0,4.3,4.1
EMP_0666,HR,Individual Contributor,15,37,4.0,2.6,6.4,4.2
EMP_0667,Engineering,Individual Contributor,23,46,3.5,2.7,6.6,4.6
EMP_0668,Engineering,Senior,39,40,2.7,3.0,5.2,4.1
EMP_0669,Engineering,Individual Contributor,33,25,2.0,3.2,5.6,3.4
EMP_0670,Engineering,Individual Contributor,32,37,4.4,4.2,7.9,4.4
EMP_0671,Research,Lead,35,54,3.8,4.1,8.3,5.0
EMP_0672,Sales,Individual Contributor,19,27,4.0,3.1,7.3,3.9
EMP_0673,Customer Support,Individual Contributor,6,68,2.7,4.6,8.4,4.5
EMP_0674,Engineering,Individual Contributor,33,47,4.3,3.0,7.4,4.6
EMP_0675,Sales,Individual Contributor,20,37,3.1,3.5,7.3,3.7
EMP_0676,IT,Individual Contributor,42,53,4.2,3.2,8.0,4.0
EMP_0677,Finance,Individual Contributor,40,19,4.4,4.6,7.7,4.3
EMP_0678,Marketing,Manager,48,44,4.3,2.5,5.3,5.0
EMP_0679,Marketing,Individual Contributor,30,50,3.1,3.7,6.5,4.3
EMP_0680,Sales,Senior,30,45,3.3,3.0,6.7,4.1
EMP_0681,Finance,Individual Contributor,36,31,3.7,3.5,5.8,3.6
EMP_0682,Finance,Individual Contributor,16,48,4.2,1.8,6.7,4.1
EMP_0683,Finance,Senior,32,65,3.1,2.6,2.7,3.5
EMP_0684,Engineering,Individual Contributor,20,27,3.7,3.3,7.2,3.9
EMP_0685,Engineering,Individual Contributor,21,54,4.7,2.0,8.7,4.7
EMP_0686,Sales,Individual Contributor,24,35,2.3,2.5,4.6,3.2
EMP_0687,Sales,Individual Contributor,38,32,2.6,3.8,5.0,3.7
EMP_0688,Finance,Individual Contributor,36,55,4.1,3.0,7.4,4.9
EMP_0689,Operations,Individual Contributor,20,2,3.0,2.8,5.8,3.5
EMP_0690,Engineering,Senior,33,27,3.9,3.1,7.7,4.6
EMP_0691,Legal,Individual Contributor,30,21,2.4,3.7,7.0,4.3
EMP_0692,IT,Individual Contributor,10,54,3.9,3.6,5.6,2.7
EMP_0693,Sales,Individual Contributor,29,30,3.0,1.8,4.7,3.9
EMP_0694,Operations,Individual Contributor,46,34,3.5,2.4,5.8,3.7
EMP_0695,HR,Lead,43,50,2.9,2.9,4.7,4.0
EMP_0696,HR,Individual Contributor,21,72,3.4,3.5,7.7,5.0
EMP_0697,IT,Individual Contributor,26,58,3.1,2.7,5.1,4.3
EMP_0698,Sales,Individual Contributor,28,29,2.6,3.6,4.1,3.5
EMP_0699,Engineering,Individual Contributor,34,51,4.0,3.9,7.9,4.8
EMP_0700,Sales,Lead,33,36,1.9,3.0,4.0,3.9
EMP_0701,Engineering,Individual Contributor,40,34,2.6,4.6,5.3,4.0
EMP_0702,Sales,Individual Contributor,25,36,2.4,2.3,2.7,3.2
EMP_0703,IT,Individual Contributor,25,39,3.7,4.0,5.1,4.2
EMP_0704,HR,Individual Contributor,37,33,3.1,4.0,7.9,4.8
EMP_0705,Marketing,Individual Contributor,27,45,3.2,3.6,6.1,3.8
EMP_0706,Engineering,Individual Contributor,34,46,3.2,4.3,4.8,3.9
EMP_0707,IT,Lead,13,70,3.9,2.8,7.0,4.7
EMP_0708,Engineering,Manager,51,57,3.3,4.1,6.4,4.3
EMP_0709,Customer Support,Individual Contributor,23,57,3.2,2.0,4.0,3.4
EMP_0710,Operations,Individual Contributor,14,41,5.0,3.3,7.6,4.2
EMP_0711,HR,Senior,20,68,3.3,3.3,6.6,4.6
EMP_0712,Research,Manager,49,47,4.1,4.7,8.9,5.0
EMP_0713,IT,Individual Contributor,12,52,3.7,3.2,6.2,4.1
EMP_0714,Research,Manager,31,61,2.7,3.9,5.4,4.2
EMP_0715,Sales,Individual Contributor,24,37,4.3,3.5,7.0,4.6
EMP_0716,Operations,Senior,30,23,3.6,4.3,6.9,4.1
EMP_0717,HR,Senior,22,42,3.3,3.9,4.9,4.9
EMP_0718,Engineering,Individual Contributor,36,47,4.2,2.4,6.9,4.5
EMP_0719,Marketing,Individual Contributor,36,47,3.0,4.4,5.2,4.5
EMP_0720,Marketing,Manager,62,41,3.9,2.2,5.5,4.5
EMP_0721,Sales,Lead,32,64,3.8,3.1,7.6,5.0
EMP_0722,Engineering,Individual Contributor,6,76,2.4,3.7,5.1,3.6
EMP_0723,Finance,Individual Contributor,28,44,3.2,1.9,5.2,4.4
EMP_0724,Engineering,Individual Contributor,24,35,3.4,2.2,6.9,4.5
EMP_0725,IT,Individual Contributor,27,43,4.1,3.5,8.3,4.7
EMP_0726,Marketing,Individual Contributor,34,41,3.3,4.5,7.2,4.5
EMP_0727,IT,Individual Contributor,15,56,3.6,2.5,4.0,4.1
EMP_0728,Marketing,Lead,41,50,2.9,3.7,4.3,4.3
EMP_0729,Sales,Manager,25,39,2.8,3.2,3.5,3.7
EMP_0730,Sales,Individual Contributor,22,39,3.2,4.1,5.4,3.9
EMP_0731,Operations,Individual Contributor,9,24,3.6,3.5,8.0,4.0
EMP_0732,Sales,Senior,46,23,2.5,2.2,3.2,3.6
EMP_0733,Operations,Senior,33,19,4.6,4.1,7.6,4.0
EMP_0734,HR,Individual Contributor,20,33,2.6,3.8,4.8,3.7
EMP_0735,HR,Individual Contributor,59,47,4.6,3.0,7.0,4.7
EMP_0736,Operations,Senior,12,13,3.8,3.6,6.7,4.0
EMP_0737,Sales,Senior,22,24,3.1,2.7,3.8,4.3
EMP_0738,IT,Individual Contributor,27,55,3.1,2.9,4.7,3.6
